src_node_id,dst_node_id
1216437,18
1216437,162544
1216437,754571
1216437,294475
1216437,607506
1216437,1126958
1216437,344870
1216437,141325
1216437,322826
1216437,694000
1216437,1135052
1216437,177427
1216437,585070
1216437,89789
1216437,887634
1216437,1241765
1216437,505022
1216437,490132
1216437,486502
1216437,843693
1216437,890904
1216437,8048
1216437,57308
1216437,1255009
1216437,829367
1216437,167553
1216437,54180
1216437,1114044
1216437,838545
1236876,770563
1236876,853063
1236876,622654
1236876,204915
1236876,691658
1236876,125024
1236876,1201742
1236876,723103
1236876,464221
1236876,621871
1236876,999928
1236876,1030716
1236876,1009505
1236876,570233
1236876,1212969
1236876,746858
1236876,1119521
1236876,715635
1236876,212725
1236876,332240
1236876,382293
1236876,930652
1236876,1039154
1236876,1064107
1236876,495421
1236876,188157
1236876,625038
1236876,1042571
1236876,1111833
1236876,585684
1236876,291
1236876,842474
1236876,247458
1236876,506045
1236876,995613
1236876,732505
1236876,225766
1236876,748957
1236876,623506
1236876,308027
1236876,405661
1236876,1003241
1236876,1083292
1236876,1090661
1236876,682977
1236876,265105
1236876,49885
1236876,975158
417520,242242
417520,871135
417520,685540
417520,556708
417520,552432
417520,795057
417520,1178053
417520,232821
417520,1261164
417520,936772
417520,858182
417520,825083
417520,219267
417520,809464
417520,714145
417520,85713
417520,243115
417520,526731
417520,1160212
417520,549240
417520,737381
417520,1252727
417520,857034
417520,465542
417520,1110050
417520,374583
417520,821281
417520,729780
417520,42245
417520,575630
417520,448139
417520,1093027
417520,1136361
417520,1239927
417520,1252406
417520,376975
417520,814084
417520,525546
417520,1021534
417520,29933
417520,1075350
417520,369974
417520,903622
417520,1201107
417520,1069554
417520,1083525
417520,259804
417520,949013
417520,579060
417520,19648
417520,781680
417520,256988
417520,220216
417520,52493
417520,250291
417520,663245
417520,192074
417520,732208
417520,1265700
417520,519873
417520,612228
417520,710088
417520,271170
417520,18
417520,997344
417520,370089
417520,745088
417520,1205993
417520,1147951
417520,72329
417520,1193934
417520,382293
417520,499581
417520,308027
417520,771676
417520,30331
417520,521036
417520,853063
417520,440981
417520,234798
417520,489586
417520,1182415
417520,511507
417520,367018
417520,396311
1189948,556708
1189948,380936
1189948,267364
1189948,1248357
1189948,399905
1189948,6345
1189948,401209
1189948,784395
1189948,1222235
1189948,136449
1189948,337231
1189948,847884
1189948,1151528
1189948,850299
1189948,1014844
1189948,11513
1189948,785501
1189948,6276
1189948,1141012
1189948,249270
1189948,407926
1189948,941192
1189948,121554
1189948,532642
1189948,1111833
1189948,994460
1189948,524357
1189948,814084
1189948,1046313
1189948,1207657
1189948,172223
80838,269752
80838,571312
80838,57897
80838,990669
80838,838215
80838,400023
80838,1250182
80838,1201910
80838,660402
80838,137430
80838,968281
80838,430605
80838,469197
80838,473109
80838,345963
80838,1011562
80838,955040
80838,479714
80838,16510
80838,1217635
80838,471474
80838,964996
80838,1102514
80838,162624
80838,465038
80838,539474
80838,577991
80838,589209
80838,867667
80838,46928
80838,397404
80838,267062
80838,24918
80838,1222807
80838,10707
80838,897151
80838,1066860
80838,332872
80838,466696
80838,27145
80838,522214
80838,477340
80838,791807
80838,455491
80838,1210462
80838,160833
80838,1240974
80838,632834
80838,47532
80838,786728
80838,498369
80838,888663
80838,882411
80838,510322
80838,1236876
80838,608358
80838,1255009
80838,1190368
80838,718468
80838,1131173
80838,613888
80838,1111833
80838,668042
80838,1182311
80838,115256
80838,1062380
80838,876152
80838,866844
80838,1034101
80838,1042947
80838,146558
80838,26301
833827,1250087
833827,715570
833827,498369
833827,440145
833827,143871
833827,435015
833827,740634
833827,882411
833827,749287
833827,1001491
833827,1090692
833827,1185025
833827,545960
833827,865538
833827,289989
833827,243953
833827,620518
833827,269748
833827,761415
833827,1252308
833827,675217
833827,588417
833827,803942
833827,896297
833827,279733
833827,1146531
833827,381471
833827,162624
833827,1183881
833827,259374
833827,1123531
833827,448978
833827,817733
833827,411633
833827,1035004
833827,754025
833827,900718
833827,413297
833827,913965
833827,301045
833827,31997
833827,613914
833827,489474
833827,1248978
833827,620011
833827,75128
833827,452457
833827,52054
833827,1115239
833827,400023
833827,729499
833827,210427
833827,752024
833827,991034
833827,762984
833827,439647
833827,889619
833827,798133
833827,942432
833827,247559
833827,208314
833827,392486
781251,1263144
781251,913965
781251,322826
781251,1232823
781251,1087141
781251,568527
781251,193416
781251,850609
781251,1089485
781251,325692
781251,540146
781251,296711
781251,678272
781251,1262125
781251,1116132
781251,215140
781251,381113
781251,1065176
781251,995498
781251,579603
781251,866408
781251,868002
781251,787592
781251,393046
781251,861867
781251,417196
781251,132541
781251,422578
781251,745099
781251,59314
781251,1080883
781251,233038
781251,1060643
781251,740642
781251,444701
781251,429163
781251,892241
781251,1025874
781251,394646
781251,905116
781251,402034
781251,757764
781251,110671
781251,685540
781251,879434
781251,732208
781251,814676
781251,671616
781251,1108461
781251,1125413
781251,1260375
781251,700954
781251,633079
781251,976546
781251,240729
781251,1251990
1189882,938083
1189882,545346
1189882,914320
1189882,830647
408673,1199849
408673,676371
408673,1180711
408673,1142604
408673,1193660
408673,506325
408673,351097
408673,1015852
408673,1157018
408673,179780
408673,445035
408673,830985
408673,1014641
408673,1019249
408673,900718
1117520,672432
1117520,1227310
1117520,635937
1117520,1152991
1117520,607546
1117520,530605
1117520,527849
1117520,1044884
1117520,979584
1117520,1161555
1117520,418479
1117520,763097
1117520,463406
1117520,38059
1117520,406698
1117520,270016
1117520,96765
1117520,1050518
1117520,607506
1117520,259633
1117520,876536
1117520,135717
1117520,723336
1117520,534700
1117520,941787
1117520,1071284
1117520,628004
1117520,230062
1117520,374013
1117520,350035
1117520,1191665
1117520,619452
1117520,1164152
1117520,1148340
1117520,43388
1117520,127698
1117520,984585
1117520,122751
1117520,1167249
1117520,91529
1117520,147736
1117520,376439
1117520,136394
1117520,477467
1117520,772406
1117520,152845
1117520,1216812
1117520,163082
1117520,939010
1117520,876626
1117520,939294
1117520,867518
1117520,160825
1117520,811043
1117520,811553
1117520,947853
1117520,817280
1117520,1054625
1117520,1035997
1117520,600703
1117520,910947
1117520,134705
1117520,1157528
1117520,109608
1117520,489586
1117520,526982
1117520,92078
1117520,1222680
1117520,1090216
1117520,48860
1117520,1034101
1117520,450754
1117520,1066584
1117520,326334
1117520,324332
1117520,1075745
1117520,123674
1117520,607396
1117520,254046
1117520,683978
1117520,169713
1117520,206011
215769,861246
215769,1022556
215769,934781
215769,263253
215769,365412
215769,294604
215769,850281
215769,185400
215769,696028
215769,934729
215769,290591
215769,1035600
215769,381960
215769,678178
215769,1202271
215769,628004
215769,311041
215769,955466
215769,796714
215769,1058407
215769,78142
215769,118014
859793,903622
859793,1248256
859793,54250
859793,380511
859793,500489
859793,1162502
859793,972742
859793,1256411
859793,663232
859793,527890
859793,357837
859793,23379
859793,199467
859793,1216845
859793,442547
859793,188157
859793,795517
859793,62899
859793,1202166
859793,192074
859793,450754
859793,463963
859793,967199
859793,102537
859793,1213806
859793,1239927
859793,10902
859793,843693
859793,816404
859793,477235
859793,508325
859793,1011637
859793,1158019
859793,978724
859793,409693
859793,583933
859793,829116
859793,665055
859793,211348
859793,391473
360249,917032
360249,1053056
360249,440740
360249,503073
360249,305247
360249,348487
360249,114434
360249,37757
360249,954868
360249,814453
360249,448139
360249,99399
360249,133834
360249,984432
360249,735659
360249,131836
360249,4403
360249,272440
360249,677766
360249,263234
360249,211348
360249,1186381
360249,370418
360249,788529
360249,912485
715570,134220
715570,191264
715570,936375
715570,741222
715570,1028930
715570,829322
715570,483815
715570,1146174
715570,131912
715570,122413
715570,1112919
715570,147380
715570,231529
715570,853063
715570,154875
715570,1136681
715570,282394
715570,430983
715570,88822
715570,678178
875148,1235754
875148,971638
875148,1099846
875148,418114
875148,214064
875148,254618
875148,1019249
875148,477461
875148,797682
875148,523047
875148,175728
875148,1004632
875148,1111833
875148,1035600
875148,42053
875148,191264
875148,120087
875148,5691
875148,1083647
875148,271350
875148,518571
875148,139488
875148,1080883
875148,462173
875148,1100016
875148,14968
875148,62254
875148,1054515
875148,719233
875148,56670
875148,88128
875148,18
875148,374575
875148,943165
875148,160603
931842,382976
931842,394332
931842,600703
931842,248927
931842,424581
931842,715034
931842,937741
931842,241903
931842,1111833
146991,805605
146991,390560
146991,371158
146991,744251
146991,92381
146991,719233
146991,801798
146991,219457
146991,718467
146991,968442
473804,448978
473804,1019249
473804,310872
473804,250250
473804,401110
473804,755342
473804,527849
473804,927135
473804,1135052
473804,1145606
473804,320919
473804,899826
473804,758441
473804,617183
473804,477461
473804,48767
473804,1141437
473804,612228
473804,1246994
473804,915559
473804,18529
473804,994549
473804,971638
473804,138029
473804,1186572
473804,203881
473804,271650
473804,983567
473804,732505
473804,118014
473804,1160628
473804,809841
1183516,863319
1183516,675217
1183516,301600
1183516,691117
1183516,86221
1183516,786072
1183516,181377
1183516,166983
1183516,545346
1183516,1194750
1183516,1083292
1183516,1181992
276212,244984
276212,1151800
276212,419673
276212,84010
276212,317156
276212,957654
276212,18
276212,544321
276212,12995
276212,660844
276212,1142542
276212,42394
276212,181237
276212,909358
276212,1046140
276212,639117
276212,876948
276212,1146202
276212,1160981
276212,979068
276212,786649
276212,590699
276212,628556
276212,745891
276212,370068
276212,159878
276212,600870
276212,1138884
276212,617511
276212,1245876
276212,934254
276212,1160628
276212,593648
276212,303517
276212,526731
276212,1186381
276212,501922
276212,722870
276212,889901
276212,84139
276212,266686
1150314,162544
1150314,1064107
1150314,225981
1150314,98133
1150314,873942
1150314,805605
1150314,580971
1150314,407926
1150314,645815
1150314,172555
149965,100825
149965,748435
149965,419673
149965,1127628
149965,1057230
149965,1146377
149965,741510
149965,150730
149965,1248256
149965,817280
149965,884459
149965,1175291
149965,997344
149965,296711
149965,388566
149965,1196031
149965,63079
149965,919841
149965,539401
149965,574084
149965,834309
149965,141325
149965,89017
149965,354436
149965,374765
149965,123818
149965,963223
149965,811827
149965,159878
149965,687195
149965,1019947
149965,719233
149965,623527
1267994,1111833
1267994,1147951
1267994,1027370
1267994,496541
1267994,849308
1267994,455263
1267994,338705
1267994,890546
1267994,524357
1267994,906071
1267994,77850
1267994,1227460
1267994,536715
1267994,324332
1267994,407926
1267994,1248964
1267994,50801
1267994,1109331
1267994,360288
1267994,752024
1267994,117112
282968,127546
316970,887638
316970,719077
316970,839742
316970,194784
316970,1179635
316970,812048
316970,531764
316970,1055715
316970,583933
316970,88822
316970,503172
316970,475496
316970,461819
316970,1111833
303140,127219
303140,735798
303140,911089
303140,978711
303140,258740
303140,29042
303140,1252833
303140,429780
303140,1176412
303140,1033862
303140,1047729
175420,175420
175420,1064107
175420,971638
175420,1108955
175420,487211
175420,86111
175420,373650
175420,1123755
175420,639072
175420,1111833
175420,470355
861230,38480
861230,86998
861230,783633
861230,1135882
861230,616055
861230,313461
861230,904586
861230,494223
861230,399319
861230,741510
861230,352277
861230,678059
861230,1006226
861230,463129
861230,272119
861230,557125
861230,466866
861230,276842
79983,118772
79983,971638
79983,673862
79983,442547
79983,1000767
79983,608180
79983,1131870
79983,1001467
79983,744899
79983,172223
79983,848276
79983,79983
79983,118014
1193747,846415
1193747,420836
1193747,138404
1193747,1193332
1193747,383222
1193747,508204
1193747,508578
1193747,934254
1193747,906786
227438,1182311
227438,606729
227438,1111833
227438,908962
227438,849308
1024004,850110
1024004,984653
1179947,689389
1179947,204915
1179947,719233
1179947,687195
1179947,1190368
1179947,912973
1179947,1182311
168714,1194797
168714,1034228
168714,31261
168714,294579
168714,70702
1179400,464166
82535,1097313
857611,978038
594613,168353
594613,816279
594613,341870
594613,997344
594613,1186572
594613,472777
594613,995498
594613,1261530
594613,741510
594613,49130
594613,1062223
440374,1149778
440374,916765
440374,870212
440374,466184
440374,172316
440374,1252431
440374,1236750
440374,147818
440374,952388
440374,894654
440374,843337
440374,339481
440374,198122
440374,653890
440374,218420
440374,433505
440374,1238662
440374,693431
440374,181273
440374,1257516
440374,1154598
440374,294646
440374,1239927
440374,114648
440374,1182415
1123314,1132537
1123314,768104
1123314,948806
1123314,527526
1123314,530831
1123314,147306
1123314,446281
1123314,534444
1123314,508744
1123314,1123314
483928,872705
483928,1235734
483928,1006257
483928,1023648
483928,853259
483928,290258
483928,1010725
483928,559565
483928,169256
483928,579517
483928,1215845
483928,979080
483928,998497
483928,211825
483928,618483
483928,839011
483928,805605
136394,1247473
136394,1059266
136394,1021616
136394,277770
136394,549717
136394,56581
202204,1083525
202204,232635
202204,732433
202204,956679
202204,27054
202204,248927
202204,1180711
202204,151744
202204,582403
202204,843375
202204,984585
202204,625443
202204,878199
202204,202204
202204,468610
202204,635943
202204,909260
202204,337231
1191093,1055112
1191093,1035600
1191093,853063
1191093,291
1191093,1158019
332281,976586
332281,556708
332281,858281
332281,759103
332281,323746
985332,851553
985332,43750
985332,303620
985332,969900
985332,580528
985332,625443
985332,470645
985332,465623
985332,312729
985332,741127
985332,293130
985332,1021999
985332,316580
985332,1214844
985332,887513
985332,387186
1058281,278790
1058281,1198535
1058281,331031
1058281,310936
1190225,994790
1190225,1156531
1190225,233279
1190225,465542
1190225,1190225
1190225,1052255
1190225,473924
1190225,475496
1190225,791807
1193774,1111833
1193774,821671
1193774,1016442
1193774,119593
1193774,50966
1193774,1119439
1193774,1097949
1193774,201331
1193774,563839
1193774,1251990
1193774,1044623
1193774,67546
1193774,384782
1193774,625170
1193774,956749
1193774,981046
1193774,543263
1193774,883281
1193774,661046
1193774,342261
1193774,1010525
656740,238179
656740,422510
656740,309178
656740,555566
656740,613914
656740,516832
656740,805605
656740,79756
656740,471776
656740,353071
949652,204915
949652,1074281
949652,124516
1200162,464646
1200162,639072
349077,675957
546466,732505
546466,511507
546466,1148360
1237950,1007207
1237950,557015
1237950,984653
1170978,1007207
82482,732208
82482,1021616
82482,778344
82482,936375
82482,463963
82482,797509
82482,370431
82482,972742
224368,1079775
224368,1198596
224368,196097
224368,848898
224368,811043
224368,1248964
224368,558815
224368,838545
224368,30465
1256603,270716
1256603,487031
1256603,134220
1256603,162544
1183409,383315
1183409,924579
1183409,848898
1183409,736059
1183409,473109
1183409,1103132
1183409,549608
1183409,460406
414435,1247205
414435,359427
786560,515034
786560,744899
786560,1190368
786560,890697
65162,1004837
1152508,99893
1152508,687195
1152508,745088
1152508,719233
1152508,716734
1152508,785173
1152508,1011637
1152508,167553
71155,115164
250058,1183242
250058,421912
231404,723395
231404,887638
231404,1033862
231404,776219
231404,231404
231404,141572
204251,1033862
204251,51784
204251,296577
239356,383543
239356,372625
239356,253961
239356,944406
239356,578551
239356,719233
239356,159878
239356,291
396628,396628
396628,41254
903855,46036
903855,1019249
1151770,503073
1151770,385706
495729,579060
495729,269752
495729,422031
495729,1225162
495729,663508
495729,632781
954623,448753
954623,599574
954623,903622
954623,509216
444806,63677
444806,248765
867653,666430
1073742,122751
1073742,875971
1073742,924350
1073742,197363
256115,981377
875241,514744
875241,473109
875241,1083647
202708,895015
202708,1107895
281293,880615
281293,1178053
281293,216736
1190620,1244912
530668,745088
729255,364207
729255,376129
729255,599171
729255,631235
729255,200615
729255,18
729255,1085237
729255,1233898
878619,1146174
878619,981046
1215466,805605
1215466,980999
1225984,1115239
1225984,592731
1225984,227883
1225984,708714
1225984,725955
1179635,781521
1179635,119523
1179635,235342
677750,50966
677750,365953
677750,1184981
677750,546500
1159006,198872
1159006,964634
1159006,781013
1226073,1120493
1226073,608940
1226073,334649
1263890,510322
1263890,911816
371626,18
371626,869701
371626,86998
1203406,398615
76843,111231
199952,1026567
199952,1140322
199952,317156
199952,18
199952,957814
199952,461929
302652,535542
302652,128711
302652,881895
302652,567544
302652,732505
302652,851262
788222,1151800
788222,18094
1181468,234798
155316,1145373
155316,944146
1190381,917578
1190940,824352
1190940,761037
1190940,734397
1182212,383222
1182212,530013
1182212,24918
1199670,1007207
215851,351113
215851,473567
215851,1067406
215851,742428
215851,1067702
215851,994123
215851,241673
930814,20795
1204193,1039587
1204193,1066326
1204193,687561
1204193,455263
1204193,499386
1204193,31021
1255835,732505
546295,724724
570454,466992
166529,444365
296014,511507
737304,1190368
846092,473109
846092,511507
846092,1050746
915245,566352
954056,21009
954056,167899
364125,549590
385336,1143236
708076,944300
708076,136631
438527,536848
438527,1111833
1190901,154875
1190901,515864
1204514,991929
1204514,110297
1204514,55193
1204514,337388
225870,37086
261801,383222
801745,204915
801745,1182415
805870,944430
805870,1142729
1182120,440145
1182120,285263
1182254,984653
1183481,164471
1190487,1133207
275184,352553
275184,944146
275184,121830
286612,557015
316930,390489
316930,547404
316930,796714
410821,968625
410821,718383
410821,209
419301,419301
721034,1248964
1204375,1171503
1204870,469843
1204870,777854
138541,269038
138541,192174
138541,893526
138541,162256
138541,143373
138541,556868
138541,488802
138541,481502
202196,738574
202196,429168
202196,11264
259827,189309
838590,467106
1014370,204915
1268135,351446
329274,74235
758913,1034228
1189451,203881
322783,544321
322783,472959
322783,1051045
322783,468610
322783,482336
414535,532805
414535,525913
414535,788988
414535,200117
414535,607506
492165,941784
492165,469668
492165,357869
163822,438989
439647,147380
439647,687195
439647,493813
439647,18
589101,1033862
589101,141572
1135963,994123
1135963,191264
1135963,211869
1174644,882983
199495,607044
229201,997344
249538,373650
299344,1019249
528435,139223
528435,737107
713772,272998
713772,1062906
713772,244160
1049317,1099887
1174970,789286
1177827,1134400
1177827,890257
1177827,159878
301455,997344
301455,494256
420002,136212
428000,18451
428084,781680
428084,890697
1041162,282394
239248,1025019
313426,666430
461099,893526
461099,1028673
929665,929665
1187589,1033862
1193986,505913
1256574,938083
1256574,914320
136684,136684
310508,140381
393777,421752
393777,414443
394745,924643
588803,1182415
1268128,470711
1268128,18
294484,219985
308956,1048559
354455,1111833
363164,699980
363164,985297
377073,945060
386960,1108955
399136,399136
640154,191264
694743,276842
1155223,455491
1182474,586704
1182474,392175
1268146,162640
128994,1142129
161127,944146
161127,121830
356965,263011
369387,1001491
524565,1142139
716728,1107895
730469,150065
745397,596742
834148,1190368
834148,1182311
937923,938083
1187556,1190368
27406,1131870
135030,887638
135030,1033862
201368,586704
238486,257577
280876,252531
347446,347446
444862,1019249
569026,853063
1079253,1182415
1203140,40235
1204322,850110
1217979,862719
133183,1019249
196355,332240
236107,1019249
236255,18
279552,65456
290298,1019249
301622,984653
313391,278036
313391,926775
313851,31261
328725,893526
351633,221342
352087,1004772
396193,110671
538005,1111833
624850,691117
624850,646882
684115,393258
745307,116033
782011,586704
785420,1019249
793043,864823
825960,1111833
937185,1019249
1041739,526731
1051997,1111833
1071608,76710
1115018,1019249
1136495,282394
1161349,296198
1170862,1019249
1190065,585270
1204407,971638
1249918,55583
1251858,961398
1259342,18
1266498,1111035
1266902,1111833
1268175,1019249
6299,693328
73365,337909
130233,950431
140701,1019249
187704,1019249
216807,1019249
229678,919700
235560,1076872
256511,1004893
268678,950431
280253,519873
284686,100297
297951,1019249
310231,991034
351568,647750
364927,49021
366964,873389
384890,1019249
392013,482886
438655,406698
497929,49021
596641,719233
647332,1019249
674158,725925
888439,1019249
925644,1019249
1137596,785817
1171228,657999
1181750,1019249
1190736,1019249
1190806,1019249
1203585,1019249
1204234,470645
1215392,1019249
1239728,1019249
1256729,1019249
1019249,352068
1019249,207763
1019249,857006
1019249,853702
1019249,600957
1019249,287502
1019249,448139
1019249,1163723
1019249,452792
1019249,827190
1019249,887580
1019249,264070
1019249,426535
1019249,1193973
1019249,164710
1019249,1249762
1019249,197397
1019249,902597
1019249,373011
1019249,893146
1019249,152462
1019249,48279
1019249,466862
1019249,554332
1019249,677386
1019249,608229
1019249,1014641
1019249,729053
1019249,284129
1019249,1241426
1019249,565810
1019249,225789
1019249,384040
1019249,763715
1019249,57897
1019249,1115018
1019249,543364
1019249,190057
1019249,1219179
1019249,1252308
1019249,893722
1019249,1117719
1019249,442547
1019249,437032
1019249,892510
1019249,1163509
1019249,348263
1019249,770158
1019249,1021534
1019249,321346
1019249,566481
1019249,726176
1019249,951734
1019249,875971
1019249,442373
1019249,525546
1019249,160909
1019249,570651
1019249,718383
1019249,96869
1019249,973364
1019249,98133
1019249,838178
1019249,914685
1019249,359046
1019249,20349
1019249,1046140
1019249,556796
1019249,637638
1019249,38480
1019249,338694
1019249,1232973
1019249,651060
1019249,949072
1019249,840566
1019249,97564
1019249,921060
1019249,862719
1019249,970041
1019249,801269
1019249,1010725
1019249,711137
1019249,1255215
1019249,893843
1019249,691658
1019249,398127
1019249,659705
1019249,452416
1019249,426504
1019249,1143192
1019249,183510
1019249,719982
1019249,1246191
1019249,903814
1019249,990745
1019249,356721
1019249,1247828
1019249,481430
1019249,1223903
1019249,1130276
1019249,57389
1019249,109865
1019249,120370
1019249,290298
1019249,275272
1019249,167346
1019249,1100930
1019249,575925
1019249,954898
1019249,1081207
1019249,872705
1019249,93204
1019249,482926
1019249,483612
1019249,118518
1019249,190535
1019249,1002940
1019249,444862
1019249,1168467
1019249,675320
1019249,651667
1019249,1153810
1019249,952931
1019249,339783
1019249,344318
1019249,992782
1019249,648052
1019249,1180367
1019249,565504
1019249,357505
1019249,1105082
1019249,1059258
1019249,399136
1019249,703529
1019249,1173698
1019249,1073625
1019249,1208142
1019249,737458
1019249,804751
1019249,1082795
1019249,926256
1019249,1172496
1019249,384782
1019249,119593
1019249,798133
1019249,523431
1019249,1237621
1019249,358971
1019249,304570
1019249,814676
1019249,1216575
1019249,1152425
1019249,359174
1019249,366182
1019249,867667
1019249,765455
1019249,765797
1019249,170157
1019249,606380
1019249,421876
1019249,13180
1019249,202075
1019249,848415
1019249,921305
1019249,73875
1019249,16372
1019249,563433
1019249,577991
1019249,628923
1019249,795031
1019249,1004853
1019249,429168
1019249,1110033
1019249,428081
1019249,599749
1019249,1107370
1019249,1147157
1019249,391438
1019249,996069
1019249,262009
1019249,1261217
1019249,879582
1019249,911548
1019249,486981
1019249,667384
1019249,63677
1019249,336057
1019249,619155
1019249,789927
1019249,545547
1019249,1132537
1019249,269569
1019249,548261
1019249,382342
1019249,359427
1019249,973512
1019249,1096376
1019249,909344
1019249,858902
1019249,1174646
1019249,45987
1019249,381891
1019249,1247085
1019249,467625
1019249,1090160
1019249,416597
1019249,564566
1019249,941784
1019249,1136361
1019249,588385
1019249,704598
1019249,671465
1019249,1103860
1019249,305038
1019249,1053981
1019249,899826
1019249,949747
1019249,1035900
1019249,366345
1019249,190886
1019249,703420
1019249,1259268
1019249,198624
1019249,712404
1019249,602910
1019249,433505
1019249,1057838
1019249,1164401
1019249,281617
1019249,828204
1019249,946142
1019249,935955
1019249,1132737
1019249,71824
1019249,1059266
1019249,352236
1019249,76760
1019249,797120
1019249,709650
1019249,425575
1019249,114898
1019249,404306
1019249,1195588
1019249,607396
1019249,739041
1019249,1108190
1019249,399740
1019249,96995
1019249,700846
1019249,67422
1019249,133772
1019249,575493
1019249,1044623
1019249,649859
1019249,848099
1019249,1029854
1019249,585718
1019249,628086
1019249,385464
1019249,263137
1019249,84189
1019249,514372
1019249,1091693
1019249,33061
1019249,285827
1019249,109880
1019249,1145606
1019249,661225
1019249,1219063
